"PE","EP"
"0.999696923887400","13674.092788241"
"1.04136014448514","13330.044169611"
"1.02150830512031","13685.011614402"
"1.02327836148795","12753.642063266"
"0.902109075157028","3980.2134684351"
"0.858521630874572","4030.7807118255"
"0.749183801580896","2739.2911569381"
"0.598318502485169","894.02826510721"
"0.559030650419539","863.72809095216"
"0.688383190153799","3375.1769225087"
"0.810081514550264","3101.691636192"
"0.496676925068362","2231.2370566204"
"0.516627211403844","2999.3023060797"
"0.774707640463593","1955.2220260284"
"0.383319499354196","3314.0111801242"
"0.376436865259666","3553.452970297"
"0.644468479553751","1429.7211924622"
"0.669152091631493","1675.8949608573"
"0.692100901250748","1580.544776591"
"0.544235995632821","2183.1112421384"
